"rows.list[[i]]","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Wigglesworthia",0,0,0,0,0,0,0,1.20302076500158,0.502158439988034,0,0.664790138132334,0,0,0,0
"Williamsia",0,2.22483631476923,42.3569764977067,6.89177842938865,0,0,15.8286886796023,7.21812459000949,0.502158439988034,0,0,3.37806340232735,2.29030389296711,1.74528171461976,0
"Winogradskyella",0,0,0,0,3.61781300880636,0,0,0,0.502158439988034,0,0,0,0,0,0
"Wohlfahrtiimonas",0,0,0,0,0,0,2.43518287378497,0,0.502158439988034,2.37438776063718,0.664790138132334,0,0,0,0
"Wolbachia",0,0,0,0,0,1.45323868925697,10.9583229320323,0,0,11.8719388031859,0.664790138132334,0,0,0,0
"Wuchereria",0,0,0,0,1.80890650440318,0,1.21759143689248,0,0,0,0,0,0,0,0
"Xanthobacter",0,0,3.09929096324684,0,0,0,7.3055486213549,0,0.502158439988034,0,0,2.02683804139641,2.29030389296711,2.32704228615968,0
"X.Xanthobacteraceae.",0,0,0,0,0,0,0,0,0,0,0,0,1.52686926197807,0,0
"X.Xanthomonadaceae.",0,0,59.9196252894388,0,0,0,163.157252543593,0,0,0,47.8648899455281,0,93.1390249806624,0,0
"X.Xanthomonadales.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xanthomonas",0,0,0,0,0,0,0,0,2.51079219994017,0,0,0,0,2.9088028576996,0
"Xenococcus",0,0,1.03309698774895,0,0,0,0,0,0,0,0,1.35122536093094,0,1.16352114307984,0
"Xenorhabdus",0,2.22483631476923,7.23167891424262,6.89177842938865,0,2.90647737851394,6.08795718446241,2.40604153000316,7.03021815983247,2.37438776063718,1.994370414397,1.35122536093094,0.763434630989036,0.581760571539921,0
"Xylanimonas",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0.675612680465471,0,0.581760571539921,0
"X.Xylariales.",0,0,2.06619397549789,0.98453977562695,1.80890650440318,0,0,0,0,0,0.664790138132334,0.675612680465471,1.52686926197807,0,0
"Xylella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yarrowia",0,0,3.09929096324684,0,0,0,0,0,0,0,0,0,0,0,0
"Yersinia",0,4.44967262953847,6.19858192649367,33.4743523713163,3.61781300880636,14.5323868925697,7.3055486213549,12.0302076500158,11.0474856797367,7.12316328191155,9.97185207198501,0.675612680465471,1.52686926197807,1.16352114307984,0
"Yokenella",0,0,0,1.9690795512539,0,1.45323868925697,2.43518287378497,3.60906229500474,1.00431687997607,2.37438776063718,3.32395069066167,1.35122536093094,4.58060778593422,0,0
"Youngiibacter",0,0,0,0.98453977562695,0,0,1.21759143689248,0,0.502158439988034,0,0.664790138132334,0.675612680465471,0.763434630989036,0,0
"Zancudomyces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zhouia",0,0,0,0,0,1.45323868925697,0,0,1.5064753199641,0,1.32958027626467,1.35122536093094,0.763434630989036,0,0
"Zobellia",0,0,1.03309698774895,0,0,0,0,0,2.00863375995214,0,0,4.05367608279283,0,1.16352114307984,0
"Zunongwangia",0,0,5.16548493874473,0,0,1.45323868925697,0,1.20302076500158,3.51510907991624,0,5.31832110505867,2.70245072186188,0,0.581760571539921,0
"Zygosaccharomyces",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Zymomonas",0,0,0,0,0,0,0,0,1.00431687997607,0,1.32958027626467,0,3.05373852395614,1.16352114307984,0
"Zymoseptoria",0,8.89934525907693,39.2576855344599,3.9381591025078,7.23562601761272,11.6259095140557,14.6110972427098,4.81208306000632,7.53237659982051,0,7.97748165758801,4.7292887632583,3.81717315494518,5.23584514385929,2.47961866371593
